20260904-051725,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=0 expected=14200
20260904-051752,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,CRASH,exit=1
20260904-051857,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14202 expected=14200
20260904-051858,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14456 expected=14200
20260904-051900,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,CUDA_ERROR,Cuda error in function 'cudaDeviceSynchronize()' file 'fault_injector.cu' in line 659 : misaligned address.
20260904-051900,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=0 expected=14200
20260904-062538,NQU,,SUCCESS,queens=14200
20260904-062539,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14204 expected=14200
20260904-062539,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14192 expected=14200
20260904-062540,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14328 expected=14200
20260904-062540,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=13688 expected=14200
20260904-062541,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=16248 expected=14200
20260904-062541,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=10104 expected=14200
20260904-062541,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=6008 expected=14200
20260904-062542,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=145272 expected=14200
20260904-062542,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14204 expected=14200
20260904-062543,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=79736 expected=14200
20260904-062543,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14456 expected=14200
20260904-062546,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,CUDA_ERROR,Cuda error in function 'cudaDeviceSynchronize()' file 'fault_injector.cu' in line 659 : misaligned address.
20260904-062546,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,CUDA_ERROR,Cuda error in function 'cudaDeviceSynchronize()' file 'fault_injector.cu' in line 659 : unspecified launch failure.
20260904-062548,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,CUDA_ERROR,Cuda error in function 'cudaDeviceSynchronize()' file 'fault_injector.cu' in line 659 : misaligned address.
20260904-062551,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,CUDA_ERROR,Cuda error in function 'cudaDeviceSynchronize()' file 'fault_injector.cu' in line 659 : misaligned address.
20260904-062551,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=0 expected=14200
20260904-062552,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-062552,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-062553,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-062553,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-062554,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-062555,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-062555,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14198 expected=14200
20260904-062556,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-062557,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14238 expected=14200
20260904-062557,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-062558,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14202 expected=14200
20260904-062559,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14456 expected=14200
20260904-062559,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14202 expected=14200
20260904-062600,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14198 expected=14200
20260904-062600,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14202 expected=14200
20260904-062601,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14456 expected=14200
20260904-062601,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14232 expected=14200
20260904-062602,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-064805,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-064805,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SDC,queens=14456 expected=14200
20260904-074258,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074259,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074301,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074302,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074304,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074305,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074307,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074308,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074310,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074311,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074313,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074314,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074316,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074317,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074318,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074320,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074321,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074323,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074324,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074326,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074327,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074329,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074330,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074331,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074333,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074334,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074337,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074338,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074339,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074341,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074342,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074344,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074345,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074347,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074348,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074350,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
20260904-074351,NQU,FAULT_CONFIG_PATH,FAULT_EXPERIMENT_NAME,LD_PRELOAD,SUCCESS,queens=14200
